ID_PESSOA,IDADE,TEMPO_SERVICO,TIPO_PESSOA,SEXO,EST_CIVIL,TEM_CONSIG,QTD_CONSIG
3499,89,69.69,INAT,M,CAS,S,1
3500,80,62.23,INAT,M,CAS,N,0
3501,78,60.23,INAT,M,CAS,N,4
3502,79,60.65,INAT,M,SEP,N,2
3503,76,58.23,INAT,M,CAS,N,8
3504,65,44.7,INAT,M,CAS,N,3
3505,78,60.56,INAT,M,CAS,N,1
3506,80,61.64,INAT,M,CAS,S,7
3507,77,59.15,INAT,M,CAS,S,1
3508,79,59.15,INAT,M,VIU,N,2
3509,76,58.23,INAT,M,DIV,S,3
3510,77,58.73,INAT,M,CAS,N,25
3515,50,29.16,ATIVO,M,CAS,S,2
3516,89,71.73,INAT,M,VIU,S,0
3517,78,59.73,INAT,M,CAS,S,3
3518,78,60.23,INAT,M,CAS,N,1
3519,77,59.73,INAT,M,CAS,S,2
3522,66,48.7,INAT,M,CAS,S,0
3523,67,48.2,INAT,M,DIV,S,0
3524,80,60.07,INAT,M,CAS,N,2
3525,80,59.15,INAT,M,CAS,S,1
3526,78,60.23,INAT,M,CAS,S,0
3527,73,54.15,INAT,M,CAS,S,2
3528,78,59.73,INAT,M,CAS,N,0
3529,78,59.73,INAT,M,CAS,N,1
3530,38,,PEN,F,SOL,N,0
3531,73,55.14,INAT,M,CAS,S,1
3532,75,56.21,INAT,M,CAS,S,1
3533,61,,PEN,F,SOL,N,1
3534,77,59.73,INAT,M,CAS,S,2
3535,71,53.2,INAT,M,CAS,S,1
3538,84,67.56,INAT,M,CAS,S,3
3539,79,61.58,INAT,M,CAS,N,2
3540,79,60.51,INAT,M,CAS,N,3
3541,80,63.55,INAT,M,CAS,S,5
3542,77,59.98,INAT,M,CAS,N,2
3543,79,59.12,INAT,M,CAS,S,0
3544,80,61.23,INAT,M,CAS,S,4
3545,82,64.57,INAT,M,VIU,S,4
3546,76,58.57,INAT,M,CAS,S,2
3547,88,69.57,INAT,M,CAS,N,1
3548,78,55.14,INAT,M,CAS,N,0
3549,69,51.7,INAT,M,CAS,S,4
3551,89,71.56,INAT,M,CAS,S,1
3552,79,55.56,INAT,M,CAS,S,2
3553,84,65.15,INAT,M,CAS,N,1
3554,69,50.7,INAT,M,CAS,N,2
3562,81,63.23,INAT,M,DIV,S,7
3563,66,47.19,INAT,M,CAS,S,0
3564,63,44.7,INAT,M,SOL,S,7
3565,66,47.19,INAT,M,CAS,S,1
3566,75,54.89,INAT,M,CAS,S,1
3567,62,44.7,INAT,M,CAS,N,2
3571,91,72.24,INAT,M,CAS,S,0
3572,98,78.56,INAT,M,CAS,N,0
3573,91,72.32,INAT,M,CAS,N,1
3583,74,55.2,INAT,M,CAS,N,1
3584,68,50.7,INAT,M,CAS,S,0
3585,67,48.2,INAT,M,VIU,S,13
3586,72,54.2,INAT,M,CAS,S,0
3587,68,50.7,INAT,M,CAS,S,3
3588,89,70.23,INAT,M,CAS,S,0
3590,73,53.57,INAT,M,CAS,S,10
3592,82,52.2,INAT,M,CAS,S,0
3593,87,71.27,INAT,M,VIU,S,7
3594,83,60.47,INAT,M,VIU,S,1
3595,84,68.55,INAT,M,CAS,S,7
3596,50,28.56,ATIVO,M,CAS,S,5
3597,79,,PEN,F,VIU,S,3
3598,74,55.2,INAT,M,CAS,S,3
3600,38,15.27,ATIVO,F,CON,S,1
3601,76,58.73,INAT,M,CON,S,2
3602,77,58.21,INAT,M,CAS,N,4
3603,73,55.56,INAT,M,DIV,S,1
3604,76,55.56,INAT,M,CAS,N,3
3605,74,55.56,INAT,M,CAS,S,3
3606,94,77.37,INAT,M,VIU,S,4
3607,93,75.82,INAT,M,DIV,N,0
3608,66,,PEN,F,DIV,N,0
3609,50,22.1,ATIVO,M,CAS,S,1
3610,50,28.56,ATIVO,M,CAS,N,5
3613,92,73.6,INAT,M,CAS,S,1
3614,88,70.15,INAT,M,CAS,N,0
3615,69,50.7,INAT,M,DIV,S,2
3616,80,60.07,INAT,M,CAS,S,1
3617,87,68.15,INAT,M,VIU,S,2
3618,85,64.57,INAT,M,CAS,S,0
3619,85,67.21,INAT,M,CAS,S,4
3624,75,56.71,INAT,M,CAS,S,4
3625,78,59.73,INAT,M,CAS,S,1
3626,90,70.73,INAT,M,VIU,S,1
3630,50,28.56,ATIVO,M,CAS,S,2
3633,86,67.56,INAT,M,CAS,S,2
3634,78,,PEN,F,VIU,N,3
3636,64,,PEN,F,SOL,S,0
3642,71,,PEN,F,SOL,S,7
3645,59,17.96,INAT,M,CAS,S,8
3646,50,28.56,INAT,M,CON,S,0
3649,61,17.24,INAT,M,CAS,S,9
3650,84,64.57,INAT,M,DIV,S,0
3652,90,71.89,INAT,M,CAS,N,0
3654,78,60.23,INAT,M,CAS,S,0
3656,95,76.6,INAT,M,CAS,S,1
3676,50,28.56,ATIVO,M,CAS,S,2
3677,50,28.2,ATIVO,M,CAS,S,0
3678,98,,PEN,F,VIU,S,0
3682,89,43.71,INAT,M,CAS,S,0
3683,76,57.73,INAT,M,SOL,S,0
3686,50,29.2,INAT,M,CAS,S,1
3688,92,,PEN,F,VIU,N,1
3689,50,19.23,INAT,M,SOL,N,0
3691,50,29.16,INAT,M,CAS,N,7
3694,35,15.27,ATIVO,F,CON,S,2
3695,88,70.73,INAT,M,DIV,N,2
3696,87,69.57,INAT,M,CAS,N,3
3697,81,56.64,INAT,M,CAS,N,2
3698,82,64.57,INAT,M,CAS,N,3
3699,82,58.57,INAT,M,CAS,S,1
3700,82,65.45,INAT,M,CAS,S,5
3702,83,60.56,INAT,M,CAS,S,0
3707,80,54.89,INAT,M,CAS,S,4
3709,50,28.64,ATIVO,M,CON,S,0
3716,76,57.73,INAT,M,CAS,S,0
3719,53,28.64,ATIVO,M,CAS,N,6
3720,81,59.12,INAT,M,CAS,S,5
3721,80,61.56,INAT,M,CAS,N,0
3722,91,72.06,INAT,M,VIU,N,7
3723,76,55.14,INAT,M,CAS,N,25
3724,79,55.56,INAT,M,CAS,N,3
3725,75,55.56,INAT,M,VIU,S,4
3726,74,56.17,INAT,M,CAS,N,1
3727,68,,PEN,F,DIV,N,0
3728,84,59.98,INAT,M,CAS,S,2
3729,67,48.2,INAT,M,SOL,S,1
3730,92,44.6,INAT,M,CAS,N,3
3732,73,55.2,INAT,M,CAS,N,11
3734,89,70.99,INAT,M,VIU,N,1
3735,90,71.13,INAT,M,CAS,N,0
3736,84,66.72,INAT,M,CAS,S,0
3738,82,59.15,INAT,M,CAS,N,3
3739,78,61.56,INAT,M,CAS,N,0
3740,77,55.14,INAT,M,CAS,N,2
3741,76,59.12,INAT,M,CAS,N,0
3742,74,55.56,INAT,M,CON,S,5
3743,87,70.72,INAT,M,CAS,N,2
3744,89,71.13,INAT,M,CAS,S,2
3745,51,28.56,ATIVO,M,CAS,N,4
3746,52,28.56,INAT,M,CAS,S,7
3747,82,63.65,INAT,M,CAS,N,2
3754,75,,PEN,F,VIU,N,1
3755,89,43.71,INAT,M,DIV,N,0
3756,72,54.2,INAT,M,VIU,S,2
3759,73,,PEN,F,DIV,S,0
3761,54,28.64,INAT,M,CON,S,9
3762,50,29.56,ATIVO,M,CAS,N,4
3764,50,29.56,ATIVO,M,CAS,S,3
3766,51,29.16,ATIVO,M,CAS,S,2
3767,90,72.24,INAT,M,CAS,S,2
3768,91,72.24,INAT,M,CAS,N,0
3769,52,28.64,ATIVO,M,CAS,S,5
3770,77,59.56,INAT,M,SOL,S,3
3771,78,60.52,INAT,M,SOL,S,2
3772,80,58.57,INAT,M,CAS,S,4
3773,84,66.49,INAT,M,SEP,N,1
3774,77,60.52,INAT,M,CAS,N,1
3775,79,60.48,INAT,M,CAS,S,1
3776,78,62.57,INAT,M,CAS,S,3
3777,79,60.7,INAT,M,CAS,N,0
3778,87,69.21,INAT,M,CON,N,2
3779,74,56.15,INAT,M,CAS,N,0
3780,78,59.98,INAT,M,CAS,N,0
3781,51,28.56,ATIVO,M,CAS,S,1
3782,36,18.57,ATIVO,M,CAS,N,1
3785,72,53.69,INAT,M,CAS,N,0
3786,71,53.2,INAT,M,CAS,S,5
3787,76,57.73,INAT,M,DIV,S,0
3788,72,54.2,INAT,M,CAS,S,3
3791,83,52.65,INAT,M,CAS,N,1
3792,84,51.83,INAT,M,VIU,S,0
3793,91,72.73,INAT,M,VIU,S,3
3796,53,28.64,ATIVO,M,CAS,N,0
3797,80,61.56,INAT,M,CON,N,1
3798,72,55.56,INAT,M,SEP,S,7
3799,81,59.03,INAT,M,CAS,S,0
3800,77,56.15,INAT,M,DIV,S,20
3801,79,60.23,INAT,M,CAS,S,2
3802,63,44.7,INAT,M,CAS,S,0
3803,81,60.15,INAT,M,CAS,S,2
3804,80,60.15,INAT,M,VIU,S,3
3805,81,61.61,INAT,M,CAS,S,0
3806,55,28.64,ATIVO,M,CAS,N,0
3807,52,28.64,INAT,M,SEP,S,1
3811,50,28.64,ATIVO,M,CAS,N,1
3812,81,59.98,INAT,M,CAS,S,1
3813,82,63.23,INAT,M,CAS,S,7
3814,53,28.64,INAT,M,CAS,N,0
3815,52,28.64,INAT,M,CAS,N,9
3821,68,,PEN,F,SOL,N,0
3822,67,,PEN,F,SEP,S,0
3824,74,55.71,INAT,M,CAS,S,9
3825,73,50.56,INAT,M,DIV,N,2
3826,70,50.56,INAT,M,CAS,N,4
3827,66,,PEN,F,SOL,S,1
3828,78,58.21,INAT,M,CAS,N,7
3829,74,55.56,INAT,M,VIU,S,9
3830,79,62.23,INAT,M,CAS,S,1
3831,79,57.15,INAT,M,CAS,S,2
3832,74,56.15,INAT,M,CAS,S,1
3833,77,56.56,INAT,M,CAS,S,7
3835,88,69.69,INAT,M,VIU,N,2
3836,84,63.15,INAT,M,SOL,N,1
3837,86,66.27,INAT,M,CAS,S,2
3838,72,44.89,INAT,M,SOL,S,1
3839,88,69.69,INAT,M,VIU,S,3
3840,85,67.15,INAT,M,CAS,S,1
3841,90,72.56,INAT,M,CAS,N,1
3842,89,70.57,INAT,M,CAS,N,6
3843,80,58.57,INAT,M,CAS,S,3
3845,72,,PEN,F,DIV,S,0
3846,79,61.23,INAT,M,CAS,S,13
3847,83,63.57,INAT,M,CAS,S,3
3848,84,66.56,INAT,M,VIU,S,1
3849,36,,PEN,F,CAS,S,0
3853,50,28.64,INAT,M,CON,N,7
3854,52,28.64,ATIVO,M,CAS,S,16
3855,50,28.64,INAT,M,CON,S,2
3858,53,28.64,INAT,M,CAS,N,3
3861,50,28.64,INAT,M,CAS,S,9
3862,51,28.64,ATIVO,M,DIV,N,4
3863,88,70.99,INAT,M,SOL,N,1
3864,95,75.89,INAT,M,CAS,N,3
3866,52,29.56,ATIVO,M,CON,N,1
3867,59,29.43,INAT,M,DIV,S,0
3868,58,29.43,ATIVO,F,SOL,N,0
3869,61,29.43,INAT,F,SOL,N,0
3870,50,29.2,ATIVO,M,CAS,N,2
3872,53,29.2,INAT,M,CAS,N,10
3873,83,,PEN,F,CAS,S,0
3874,78,61.23,INAT,M,CAS,S,0
3875,73,56.15,INAT,M,CAS,N,1
3876,76,58.73,INAT,M,CON,S,0
3877,77,55.56,INAT,M,CAS,S,3
3878,74,55.56,INAT,M,CAS,N,4
3880,82,58.55,INAT,M,CAS,N,0
3881,76,55.56,INAT,M,CAS,N,3
3882,76,57.73,INAT,M,CAS,S,5
3883,78,59.55,INAT,M,CAS,S,29
3884,82,63.23,INAT,M,CAS,S,1
3885,87,54.06,INAT,M,VIU,S,2
3886,87,68.7,INAT,M,CAS,N,2
3887,75,57.55,INAT,M,CAS,S,1
3888,80,61.14,INAT,M,CAS,N,3
3889,77,59.55,INAT,M,CAS,N,0
3890,92,69.82,INAT,M,VIU,S,1
3900,91,73.6,INAT,M,CAS,N,2
3901,95,76.03,INAT,M,VIU,N,2
3902,77,57.57,INAT,M,CAS,S,6
3903,69,51.2,INAT,M,CAS,S,11
3904,78,60.23,INAT,M,CAS,S,3
3905,79,59.55,INAT,M,CAS,S,1
3906,94,29.85,INAT,M,CAS,N,6
3907,65,44.89,INAT,M,SOL,S,6
3908,87,69.15,INAT,M,CAS,S,0
3910,89,69.15,INAT,M,CAS,S,2
3911,85,67.73,INAT,M,CAS,N,2
3913,50,28.56,ATIVO,M,DIV,N,3
3914,92,71.13,INAT,M,VIU,S,0
3915,53,28.64,INAT,M,CAS,N,3
3916,52,28.64,ATIVO,M,CAS,S,8
3917,87,69.71,INAT,M,CAS,N,1
3918,51,28.56,ATIVO,M,CAS,S,8
3919,66,47.19,INAT,M,CAS,N,7
3920,61,,PEN,F,SOL,S,5
3921,64,,PEN,F,SOL,N,3
3922,39,15.66,ATIVO,M,CAS,N,3
3924,80,59.12,INAT,M,CAS,N,1
3925,78,59.12,INAT,M,SOL,S,1
3926,54,28.64,ATIVO,M,DIV,S,2
3931,81,59.98,INAT,M,CAS,S,8
3932,52,28.56,INAT,M,CAS,S,6
3933,76,57.15,INAT,M,VIU,S,0
3936,9,,PEN,M,SOL,N,0
3937,69,,PEN,F,CAS,N,0
3938,65,47.19,INAT,M,CAS,S,2
3939,68,47.19,INAT,M,CAS,N,0
3940,67,47.69,INAT,M,CAS,N,3
3941,84,,PEN,F,VIU,N,1
3942,86,,PEN,F,VIU,S,0
3943,75,,PEN,F,DIV,N,0
3944,68,,PEN,F,VIU,S,0
3945,77,61.5,INAT,M,CAS,S,2
3946,51,29.16,ATIVO,M,CAS,S,2
3947,51,29.16,ATIVO,M,CON,S,6
3948,78,56.56,INAT,M,CAS,N,0
3949,82,59.15,INAT,M,CAS,S,2
3950,79,,PEN,F,CAS,S,0
3951,75,56.71,INAT,M,CAS,S,12
3952,79,55.2,INAT,M,CAS,N,2
3958,50,28.56,ATIVO,M,CAS,N,6
3959,51,28.64,INAT,M,CAS,S,2
3960,50,28.64,INAT,M,CAS,N,10
3961,53,28.64,INAT,M,SOL,N,1
3963,67,,PEN,F,DIV,N,0
3966,77,61.14,INAT,M,CAS,S,1
3967,79,59.55,INAT,M,CAS,S,20
3968,75,58.55,INAT,M,CAS,S,12
3969,87,69.27,INAT,M,CAS,S,1
3970,73,55.56,INAT,M,CAS,S,3
3971,89,70.73,INAT,M,CAS,S,2
3972,88,70.73,INAT,M,VIU,S,3
3973,85,53.44,INAT,M,CAS,N,1
3975,50,28.64,ATIVO,M,CON,N,0
3977,54,28.64,ATIVO,M,CON,S,5
3978,50,28.64,ATIVO,M,DIV,S,3
3979,54,28.64,INAT,M,SOL,S,5
3981,95,74.61,INAT,M,CAS,S,0
3982,39,2.19,ATIVO,M,SOL,N,1
3984,50,28.64,ATIVO,M,CAS,S,2
3985,97,80.35,INAT,M,CAS,S,3
3987,79,61.23,INAT,M,CAS,S,6
3988,75,57.55,INAT,M,DIV,N,3
3989,77,55.56,INAT,M,CAS,N,7
3990,74,55.56,INAT,M,CAS,S,23
3991,87,68.73,INAT,M,CAS,S,1
3992,80,62.23,INAT,M,CAS,N,6
3993,51,28.56,ATIVO,M,CAS,S,1
3994,51,28.56,INAT,M,CAS,S,0
3998,51,28.56,ATIVO,M,CAS,S,4
3999,50,29.56,INAT,M,CAS,S,0
4002,54,30.55,ATIVO,M,CAS,N,1
4004,53,30.19,ATIVO,M,CAS,S,6
4005,50,30.68,ATIVO,M,CAS,N,0
4006,51,30.17,ATIVO,M,CON,S,2
4007,50,30.17,ATIVO,M,CAS,S,7
4008,61,41.65,INAT,M,CAS,N,4
4018,55,29.43,INAT,F,DIV,S,1
4022,50,29.56,ATIVO,M,CON,S,2
4023,52,29.56,ATIVO,M,CAS,N,1
4024,51,29.56,INAT,M,CAS,N,0
4025,52,29.56,INAT,M,CAS,S,4
4026,55,29.29,INAT,M,SOL,S,22
4028,51,29.29,ATIVO,M,SOL,N,7
4034,62,29.43,INAT,M,SOL,S,0
4035,59,40.65,INAT,M,CAS,S,4
4036,68,29.33,INAT,M,CON,S,2
4038,50,29.29,ATIVO,F,CAS,S,5
4039,39,6.68,ATIVO,M,CAS,S,0
4040,57,,PEN,F,CAS,S,3
4042,55,29.29,ATIVO,M,CAS,S,10
4045,50,29.56,ATIVO,M,CAS,S,5
4049,51,29.56,ATIVO,M,CAS,N,4
4051,53,30.55,ATIVO,M,CAS,S,1
4052,53,30.55,ATIVO,M,CAS,N,4
4053,52,30.55,INAT,M,CAS,S,5
4055,50,30.55,ATIVO,M,CON,S,0
4056,68,,PEN,F,CAS,S,0
4057,49,29.56,ATIVO,M,DIV,S,4
4058,47,29.65,INAT,M,CAS,S,8
4059,33,15.15,ATIVO,M,CON,N,3
4060,49,29.56,ATIVO,M,CAS,S,9
4061,47,29.56,ATIVO,M,CAS,N,8
4062,59,29.43,INAT,M,CAS,S,0
4063,60,29.43,INAT,F,DIV,S,14
4064,48,29.56,ATIVO,M,CAS,S,5
4065,58,29.43,INAT,M,CAS,S,7
4066,48,29.15,INAT,M,CAS,S,1
4067,47,29.18,ATIVO,M,CAS,S,4
4068,48,29.56,ATIVO,M,CAS,N,1
4069,51,29.56,ATIVO,M,SOL,S,3
4070,50,29.56,ATIVO,M,CAS,N,0
4071,47,29.56,ATIVO,M,CAS,N,3
4072,48,29.58,ATIVO,M,CAS,S,2
4073,51,29.29,ATIVO,F,CON,S,2
4074,50,29.56,ATIVO,M,CAS,S,3
4075,48,29.56,ATIVO,M,CAS,S,2
4076,48,29.56,INAT,M,CAS,S,5
4077,49,29.29,ATIVO,F,CON,S,1
4078,47,29.58,ATIVO,M,CAS,S,10
4079,46,29.58,ATIVO,M,CAS,S,2
4080,47,29.58,ATIVO,M,CAS,S,3
4081,46,29.58,ATIVO,M,CAS,S,2
4082,45,29.58,ATIVO,M,CAS,S,10
4083,53,29.56,INAT,M,CAS,S,0
4084,50,30.55,ATIVO,M,CON,S,8
4085,51,30.17,INAT,M,CAS,S,0
4086,52,30.17,INAT,M,CAS,S,0
4087,49,30.55,ATIVO,M,DIV,S,1
4088,49,29.58,ATIVO,M,CAS,S,3
4089,47,29.56,ATIVO,M,CAS,S,3
4090,49,29.56,INAT,M,CAS,S,2
4091,49,29.16,ATIVO,M,CAS,S,2
4092,67,,PEN,F,VIU,S,0
4093,47,29.16,ATIVO,M,CAS,S,1
4094,73,,PEN,F,VIU,S,2
4095,53,29.16,ATIVO,M,CAS,N,0
4096,48,29.16,ATIVO,M,CAS,S,0
4097,48,29.16,ATIVO,M,CAS,S,1
4098,50,29.16,ATIVO,M,CAS,S,5
4099,52,19.4,ATIVO,M,CAS,S,0
4100,50,29.16,ATIVO,M,CAS,S,11
4101,56,,PEN,F,SOL,N,6
4102,50,29.16,INAT,M,CAS,S,0
4103,62,29.06,INAT,M,SOL,S,4
4104,69,29.06,INAT,M,SOL,S,2
4105,68,49.2,INAT,M,CAS,S,4
4106,59,29.06,INAT,M,SOL,S,1
4107,61,29.06,INAT,M,SOL,N,5
4108,51,29.2,ATIVO,M,CAS,S,1
4109,46,29.58,ATIVO,M,CAS,S,3
4110,49,29.16,ATIVO,M,SOL,S,8
4111,51,29.16,INAT,M,DIV,S,0
4112,48,29.16,ATIVO,M,CON,N,1
4113,53,29.56,ATIVO,M,CAS,S,0
4114,56,29.06,INAT,M,DIV,S,3
4115,60,29.06,INAT,M,CON,S,1
4116,67,,PEN,F,DIV,S,1
4117,48,29.29,ATIVO,F,CAS,S,1
4118,54,29.29,INAT,F,CAS,S,7
4119,48,29.29,ATIVO,F,CAS,S,3
4120,71,,PEN,F,CAS,S,3
4121,51,29.16,ATIVO,M,CAS,S,4
4122,69,,PEN,F,SOL,S,0
4123,47,29.56,ATIVO,M,CAS,N,3
4124,53,30.55,INAT,M,CAS,S,1
4125,53,30.55,ATIVO,M,CAS,S,2
4126,47,29.15,INAT,M,SOL,S,1
4127,48,29.56,ATIVO,M,DIV,S,4
4128,45,29.58,ATIVO,M,CAS,S,9
4129,47,29.15,INAT,M,CAS,S,3
4130,76,,PEN,F,SOL,S,3
4131,48,29.16,ATIVO,M,CON,S,15
4132,51,29.16,ATIVO,M,CAS,S,2
4133,53,29.2,INAT,M,CAS,S,7
4134,49,12.27,ATIVO,M,CAS,S,5
4135,49,29.16,ATIVO,M,DIV,S,6
4136,54,29.2,INAT,M,CON,S,0
4137,50,29.16,ATIVO,M,CON,S,2
4138,52,29.16,ATIVO,M,CON,S,10
4139,48,29.16,ATIVO,M,DIV,S,3
4140,63,,PEN,F,SOL,S,6
4141,71,,PEN,F,SOL,S,0
4142,56,29.06,INAT,F,CAS,N,1
4143,54,29.2,INAT,M,CAS,N,3
4144,48,29.2,INAT,M,CAS,S,3
4145,47,29.16,ATIVO,M,DIV,S,1
4146,49,29.16,INAT,M,CON,N,0
4147,48,29.16,ATIVO,M,CAS,S,3
4148,50,29.16,ATIVO,M,CAS,S,7
4149,73,,PEN,F,VIU,S,0
4150,56,28.64,ATIVO,F,DIV,S,2
4151,54,28.64,ATIVO,F,DIV,N,2
4152,33,14.57,INAT,M,CAS,S,0
4153,49,29.16,INAT,M,CAS,S,0
4154,51,29.16,ATIVO,M,CAS,S,2
4155,47,22.06,INAT,M,CON,S,6
4156,34,15.15,ATIVO,M,CAS,S,6
4157,50,29.16,INAT,M,DIV,N,1
4158,52,29.16,INAT,M,CAS,S,1
4159,48,29.16,ATIVO,M,CAS,S,2
4160,49,29.16,ATIVO,M,CAS,N,16
4161,51,29.16,ATIVO,M,CON,S,2
4162,48,29.16,ATIVO,M,CAS,N,6
4163,47,29.16,ATIVO,M,CAS,N,6
4164,47,28.65,ATIVO,M,CAS,S,4
4165,61,,PEN,F,SOL,S,7
4166,59,,PEN,F,DIV,S,3
4167,51,29.16,ATIVO,M,CAS,S,1
4168,50,29.16,INAT,M,CON,N,5
4169,46,29.58,ATIVO,M,CAS,N,3
4170,48,29.58,ATIVO,M,CAS,N,4
4171,50,29.56,ATIVO,M,CON,N,0
4172,50,29.56,INAT,M,CAS,S,3
4173,47,29.58,INAT,M,CAS,S,5
4174,46,29.58,INAT,M,SOL,S,3
4175,47,29.58,ATIVO,M,CAS,S,0
4176,47,29.58,ATIVO,M,CAS,S,4
4177,48,29.15,INAT,M,CAS,N,0
4178,52,29.2,ATIVO,M,CAS,N,3
4179,51,29.2,ATIVO,M,CON,N,5
4180,56,29.06,INAT,F,SOL,S,0
4181,66,29.06,INAT,M,SOL,S,0
4182,49,29.16,ATIVO,M,CON,S,26
4183,59,29.06,INAT,F,DIV,S,2
4184,55,29.06,ATIVO,F,CAS,N,1
4185,53,29.06,ATIVO,F,CON,S,6
4186,62,29.06,INAT,F,DIV,S,2
4187,48,29.16,ATIVO,M,CAS,S,1
4188,62,29.06,INAT,M,SOL,N,4
4189,61,29.06,INAT,M,CAS,S,0
4190,54,21.22,INAT,M,CAS,N,1
4191,55,28.64,INAT,F,SEP,N,1
4192,43,,PEN,F,SOL,N,1
4193,47,28.65,INAT,M,CAS,S,4
4194,48,29.16,ATIVO,M,CAS,N,1
4195,61,29.06,INAT,F,SEP,S,0
4196,61,29.06,INAT,F,DIV,N,7
4197,58,29.06,INAT,F,DIV,N,2
4198,59,,PEN,F,SOL,N,6
4199,48,29.2,ATIVO,M,CAS,S,4
4200,38,17.7,ATIVO,F,CON,N,5
4201,65,,PEN,F,CAS,N,1
4202,48,29.16,ATIVO,M,CAS,S,1
4203,49,29.16,ATIVO,M,SOL,S,4
4204,56,,PEN,F,SOL,S,1
4205,48,29.16,ATIVO,M,CAS,N,1
4206,50,28.64,ATIVO,F,CON,N,3
4207,71,,PEN,F,CAS,S,4
4208,77,,PEN,F,CAS,N,0
4209,55,29.2,ATIVO,M,CAS,N,1
4210,47,29.2,INAT,M,CON,N,17
4211,47,29.2,ATIVO,M,CAS,N,5
4212,52,21.22,ATIVO,M,CAS,N,0
4213,46,28.65,ATIVO,M,CAS,S,5
4214,53,29.16,ATIVO,M,DIV,N,0
4215,46,29.58,INAT,M,CAS,N,6
4216,59,40.65,INAT,M,CAS,S,2
4217,59,40.65,INAT,M,SOL,S,3
4218,59,40.65,INAT,M,SOL,S,2
4219,59,40.65,INAT,M,CAS,S,0
4220,59,40.65,INAT,M,CAS,S,0
4221,58,40.65,INAT,M,CAS,S,0
4222,58,40.65,INAT,M,CAS,N,5
4223,59,40.65,INAT,M,CAS,S,0
4224,48,29.56,ATIVO,M,CAS,N,7
4225,53,30.17,ATIVO,M,CAS,S,13
4226,53,30.17,INAT,M,CAS,N,3
4227,53,30.17,ATIVO,M,SOL,S,6
4228,52,30.17,INAT,M,CON,N,2
4229,51,30.17,ATIVO,M,SOL,N,3
4230,53,28.64,ATIVO,F,SOL,S,4
4231,47,29.16,ATIVO,M,CAS,S,3
4232,51,28.64,ATIVO,M,CON,S,1
4233,52,29.16,ATIVO,M,CAS,S,1
4234,61,,PEN,F,CAS,S,0
4235,55,28.64,ATIVO,M,CON,N,4
4236,47,29.2,INAT,M,DIV,N,4
4237,50,29.2,ATIVO,M,CAS,S,2
4238,48,29.16,ATIVO,M,CAS,S,1
4239,54,29.2,ATIVO,M,CAS,N,4
4240,51,29.2,ATIVO,M,CAS,S,8
4241,59,29.06,INAT,F,CAS,N,0
4242,52,29.2,INAT,M,SOL,S,2
4243,85,,PEN,F,VIU,S,0
4244,54,29.2,INAT,M,CAS,N,5
4245,54,29.2,INAT,M,CON,S,7
4246,48,29.16,ATIVO,M,DIV,S,1
4247,49,29.16,ATIVO,M,CAS,N,7
4248,53,28.64,ATIVO,F,SOL,S,0
4249,48,29.16,ATIVO,M,SOL,N,6
4250,64,,PEN,F,SOL,S,0
4251,56,29.06,INAT,F,CAS,S,0
4252,52,29.16,INAT,M,CAS,S,1
4253,66,,PEN,F,SOL,S,10
4254,47,29.15,ATIVO,M,CAS,N,2
4255,48,29.16,ATIVO,M,CON,N,4
4256,48,29.16,ATIVO,M,CAS,N,2
4257,61,29.06,INAT,M,CAS,S,1
4258,67,,PEN,F,SOL,N,0
4259,47,29.16,ATIVO,M,CAS,S,4
4260,49,29.16,ATIVO,M,CAS,N,3
4261,53,29.16,INAT,M,CAS,N,0
4262,62,19.14,INAT,M,VIU,N,0
4263,51,29.16,INAT,M,CON,S,1
4264,51,29.16,ATIVO,M,CAS,S,0
4265,48,29.16,ATIVO,M,CAS,S,1
4266,62,,PEN,F,CAS,S,4
4267,51,29.16,INAT,M,CAS,S,2
4268,50,29.16,ATIVO,M,CAS,S,13
4269,60,,PEN,F,VIU,S,1
4270,52,29.16,ATIVO,M,SOL,N,8
4271,53,29.16,INAT,M,DIV,S,17
4272,60,29.06,INAT,M,CON,N,0
4273,56,29.06,INAT,F,CAS,S,0
4274,59,29.06,INAT,M,CAS,S,0
4275,52,29.06,ATIVO,F,CAS,N,3
4276,60,36.63,INAT,F,SOL,N,0
4277,33,15.15,INAT,M,SOL,N,0
4278,48,29.56,ATIVO,M,CAS,N,5
4279,45,29.58,ATIVO,M,CAS,S,4
4280,47,29.58,ATIVO,M,DIV,N,5
4281,51,29.56,ATIVO,M,CAS,N,4
4282,47,29.56,ATIVO,M,CAS,N,0
4283,51,29.56,ATIVO,M,CAS,S,4
4284,51,30.17,ATIVO,M,CAS,S,0
4285,73,,PEN,F,SOL,S,1
4286,48,29.16,ATIVO,M,CON,S,1
4287,52,29.2,INAT,M,CAS,S,6
4288,88,,PEN,F,VIU,S,1
4289,47,29.16,ATIVO,M,SOL,S,1
4290,93,,PEN,F,SOL,N,2
4291,73,,PEN,F,VIU,N,0
4292,68,,PEN,F,VIU,S,9
4293,50,29.16,INAT,M,CAS,S,0
4294,29,5.06,ATIVO,M,CAS,N,1
4295,48,29.15,ATIVO,M,CAS,S,15
4296,67,,PEN,F,DIV,S,0
4297,56,29.2,INAT,M,CAS,S,1
4298,47,29.2,ATIVO,M,CON,N,3
4299,48,29.16,ATIVO,M,CAS,N,4
